date,universe,n,adv,dec,up_vol,dn_vol,up4,dn4,up25q,dn25q,up13_34,dn13_34,nh,nl,p_ab20,p_ab40,p_ab50,p_ab200,p_stack,p_s1,p_s2,p_s3,p_s4
2026-05-21,nasdaq,3214,1871,1190,616,301,290,67,581,577,943,581,44,21,46.05,51.87,53.23,43.45,41.65,10.31,36.1,7.35,46.24
2026-05-21,r2000,1976,1263,679,447,199,165,34,319,198,555,188,37,3,47.43,56.05,58.89,57.08,44.13,13.43,49.32,7.76,29.49
2026-05-21,scan,185,119,64,29,16,16,2,66,0,113,0,1,0,80.0,98.38,100.0,100.0,85.41,0.0,100.0,0.0,0.0
2026-05-21,sp500,501,287,210,84,76,14,7,50,28,110,24,10,1,52.5,52.1,55.69,57.8,41.72,10.2,49.2,8.6,32.0
2026-05-22,all,4377,2371,1803,660,445,281,86,730,672,1205,674,84,22,49.92,52.42,54.87,47.81,42.75,10.78,39.98,7.82,41.42
2026-05-22,nasdaq,3216,1643,1396,504,351,236,78,607,581,952,584,64,20,49.55,52.17,54.35,43.91,43.15,10.07,36.32,7.58,46.03
2026-05-22,r2000,1977,1087,824,293,197,126,23,340,198,556,196,41,2,51.4,55.74,59.5,57.65,46.07,13.22,49.53,8.13,29.12
2026-05-22,scan,183,127,55,26,11,15,2,64,0,110,0,4,0,83.06,99.45,100.0,100.0,89.07,0.0,100.0,0.0,0.0
2026-05-22,sp500,501,352,148,71,26,22,3,55,23,113,24,19,0,59.88,56.49,58.48,59.6,43.11,8.6,51.6,8.0,31.8
2026-05-26,all,4377,2575,1637,1022,559,422,127,752,639,1289,653,156,30,54.97,54.84,57.29,49.08,45.18,9.83,40.95,8.08,41.14
2026-05-26,nasdaq,3216,1808,1258,767,405,351,105,626,552,1012,567,107,27,53.74,53.77,56.12,45.17,45.18,9.36,37.17,7.93,45.54
2026-05-26,r2000,1977,1383,555,529,218,195,53,353,184,599,183,86,3,60.04,60.8,64.25,59.63,50.0,11.69,51.05,8.54,28.72
2026-05-26,scan,188,146,41,52,16,31,3,65,0,112,0,4,0,87.77,99.47,100.0,100.0,88.83,0.0,100.0,0.0,0.0
2026-05-26,sp500,501,252,248,83,92,29,5,55,20,115,26,30,1,61.48,54.69,56.89,59.8,45.31,8.6,51.8,8.0,31.6
2026-05-27,all,4377,2126,2066,798,590,254,118,826,584,1189,715,101,38,55.63,55.35,57.74,49.45,46.32,9.83,40.9,8.51,40.75
2026-05-27,nasdaq,3216,1483,1571,562,440,200,88,684,524,950,617,68,32,54.42,54.25,56.45,45.62,46.23,9.19,37.21,8.36,45.24
2026-05-27,r2000,1977,1072,852,384,260,114,55,404,152,553,213,49,7,61.72,61.0,64.88,60.49,51.3,11.37,51.36,9.12,28.14
2026-05-27,scan,190,99,89,34,22,11,3,75,0,103,0,7,0,86.32,100.0,100.0,100.0,91.05,0.0,100.0,0.0,0.0
2026-05-27,sp500,501,234,263,101,81,16,11,56,20,95,33,18,2,56.49,54.69,56.69,59.0,46.91,9.8,51.0,8.0,31.2
2026-05-28,all,4379,2493,1704,938,563,368,75,830,586,1214,680,97,21,57.91,56.66,59.75,50.62,47.75,9.16,41.78,8.77,40.29
2026-05-28,nasdaq,3217,1855,1194,695,381,317,63,695,527,977,582,62,14,57.25,56.16,58.68,46.9,47.08,8.46,38.25,8.56,44.72
2026-05-28,r2000,1977,1192,748,419,231,141,31,402,147,546,204,59,5,65.4,62.7,67.48,61.74,53.65,10.69,52.15,9.54,27.62
2026-05-28,scan,193,101,90,28,30,13,2,71,0,94,0,2,0,86.01,98.45,100.0,100.0,93.26,0.0,100.0,0.0,0.0
2026-05-28,sp500,502,238,263,111,107,31,6,55,19,103,34,8,5,55.69,52.89,57.29,60.2,47.5,9.4,51.6,8.6,30.4
2026-05-29,all,4379,1826,2380,1007,1173,279,178,790,602,1261,677,80,26,56.69,55.39,58.69,50.33,47.98,9.3,41.6,8.7,40.4
2026-05-29,nasdaq,3217,1393,1670,706,712,237,152,662,542,1026,570,54,14,57.12,55.59,58.24,46.7,47.59,8.62,38.08,8.58,44.71
2026-05-29,r2000,1977,791,1137,453,556,106,77,375,152,563,205,36,5,61.52,59.92,64.98,61.12,53.96,11.01,51.68,9.38,27.94
2026-05-29,scan,180,76,101,53,65,8,9,61,0,90,0,0,0,83.89,96.67,100.0,100.0,95.0,0.0,100.0,0.0,0.0
2026-05-29,sp500,502,197,305,186,275,31,7,54,22,114,33,16,8,50.7,51.3,55.09,59.4,45.91,9.8,51.6,7.8,30.8
2026-06-01,all,4379,1905,2312,958,899,351,190,786,625,1212,769,98,43,53.9,53.27,56.54,49.84,48.0,10.31,40.81,8.96,39.92
2026-06-01,nasdaq,3217,1429,1636,707,605,292,166,652,548,986,642,60,32,55.25,53.99,56.72,46.74,48.06,9.35,37.49,9.18,43.98
2026-06-01,r2000,1977,818,1126,446,470,161,84,376,167,542,244,46,9,56.5,55.45,61.31,60.51,53.09,12.05,51.21,9.22,27.52
2026-06-01,scan,164,90,73,38,26,16,3,66,0,85,0,3,0,89.02,98.78,100.0,100.0,96.95,0.0,100.0,0.0,0.0
2026-06-01,sp500,502,211,291,118,128,15,5,54,25,105,47,26,7,47.9,49.7,53.09,55.6,45.11,13.6,47.4,8.2,30.8
2026-06-02,all,4379,1929,2262,777,883,242,266,808,629,1099,883,102,57,54.45,52.19,55.41,49.12,48.12,10.33,40.63,8.43,40.61
2026-06-02,nasdaq,3217,1254,1799,528,681,195,251,660,555,886,750,62,45,53.4,51.22,54.52,45.34,47.72,9.94,36.88,8.38,44.8
2026-06-02,r2000,1977,999,929,401,398,98,128,386,164,503,299,57,13,59.49,57.03,61.26,59.89,53.65,12.05,50.89,9.01,28.04
2026-06-02,scan,179,111,67,54,25,28,3,71,1,88,0,4,0,87.71,99.44,100.0,100.0,93.85,0.0,100.0,0.0,0.0
2026-06-02,sp500,502,259,242,105,114,28,10,60,29,96,52,22,9,52.5,50.3,52.89,56.2,46.11,12.2,49.0,7.2,31.6
2026-06-03,all,4379,1096,3135,462,1255,129,377,737,678,940,1020,58,77,42.92,43.73,48.84,46.9,46.11,11.36,39.71,7.15,41.78
2026-06-03,nasdaq,3217,828,2256,343,861,119,295,614,599,761,872,43,58,42.41,43.3,48.03,43.46,45.48,10.7,36.17,7.22,45.91
2026-06-03,r2000,1977,406,1544,177,708,36,194,339,180,425,357,20,28,41.88,44.39,52.07,56.23,50.89,14.15,49.06,7.23,29.56
2026-06-03,scan,169,69,100,26,39,11,10,67,0,74,0,4,0,91.72,97.04,100.0,100.0,92.31,0.0,100.0,0.0,0.0
2026-06-03,sp500,502,201,299,97,144,12,14,57,27,89,55,19,10,50.5,46.91,50.7,56.2,44.91,11.4,49.4,6.8,32.4
2026-06-04,all,4379,2902,1290,1048,432,346,91,823,593,1000,958,86,41,54.15,50.98,54.32,49.22,46.11,9.84,40.98,8.21,40.96
2026-06-04,nasdaq,3217,2025,1023,714,328,277,79,676,534,792,821,51,35,52.01,50.11,53.04,45.46,45.36,9.27,37.36,8.05,45.31
2026-06-04,r2000,1977,1505,435,576,165,176,34,391,147,472,319,54,9,58.77,55.4,60.08,59.73,51.15,12.0,50.84,8.91,28.25
2026-06-04,scan,204,144,60,40,18,23,4,91,0,94,0,3,0,88.73,98.53,100.0,100.0,95.1,0.0,100.0,0.0,0.0
2026-06-04,sp500,502,361,140,153,58,24,4,67,22,92,41,17,3,62.28,54.89,56.29,59.0,45.71,8.8,51.4,7.6,32.2
2026-06-05,all,4381,1195,3046,505,1138,70,784,659,739,744,1231,51,96,44.41,44.4,47.87,46.99,44.2,11.03,39.58,7.34,42.05
2026-06-05,nasdaq,3219,756,2337,319,910,57,681,547,663,597,1056,28,90,40.75,42.36,45.77,42.58,43.31,10.92,35.64,6.85,46.59
2026-06-05,r2000,1978,622,1323,254,491,24,336,306,208,339,450,39,19,49.7,48.98,53.85,57.09,49.57,13.56,49.01,8.01,29.42
2026-06-05,scan,151,35,116,11,59,2,30,52,1,61,0,2,0,90.07,98.68,100.0,100.0,98.68,0.0,100.0,0.0,0.0
2026-06-05,sp500,502,237,265,113,121,8,56,48,20,67,49,11,3,61.48,53.49,55.09,59.6,45.71,7.6,52.2,7.4,32.8
2026-06-08,all,4382,2140,2066,713,660,198,117,705,693,752,1234,36,77,44.69,45.02,47.99,47.15,43.34,11.13,39.52,7.55,41.8
2026-06-08,nasdaq,3220,1601,1458,522,453,163,101,583,626,607,1050,21,69,42.06,43.52,46.19,43.22,42.54,10.75,35.96,7.18,46.11
2026-06-08,r2000,1978,1066,874,351,272,74,36,331,175,337,454,25,16,50.61,50.36,54.62,57.35,48.75,13.56,49.06,8.22,29.16
2026-06-08,scan,193,129,62,38,15,10,1,88,0,98,0,0,0,86.53,99.48,100.0,100.0,96.37,0.0,100.0,0.0,0.0
2026-06-08,sp500,502,180,321,61,112,4,4,57,17,69,53,4,3,55.29,50.3,53.09,58.2,45.31,8.8,50.6,7.6,33.0
2026-06-09,all,4384,2473,1735,1094,696,294,285,778,671,819,1125,108,71,49.06,47.18,49.95,48.19,42.7,10.45,40.23,7.89,41.43
2026-06-09,nasdaq,3222,1625,1439,690,557,212,246,628,613,649,979,61,65,44.15,44.06,46.86,43.31,41.45,10.71,36.14,7.08,46.06
2026-06-09,r2000,1978,1317,622,587,283,145,118,379,161,390,391,81,14,56.33,53.36,57.07,59.49,48.49,11.99,50.31,9.11,28.59
2026-06-09,scan,174,122,52,57,30,28,3,78,1,75,1,1,0,86.78,99.43,100.0,100.0,96.55,0.0,100.0,0.0,0.0
2026-06-09,sp500,502,371,130,190,67,31,12,67,16,72,35,16,1,64.87,58.08,58.68,61.2,45.91,7.4,52.2,9.0,31.4
2026-06-10,all,4386,1823,2394,764,767,183,182,743,718,779,1214,72,86,46.74,45.9,48.23,47.85,41.8,10.55,40.09,7.7,41.67
2026-06-10,nasdaq,3224,1336,1739,553,512,164,135,602,657,623,1047,47,73,42.46,43.49,46.07,43.01,40.31,10.91,35.85,7.08,46.16
2026-06-10,r2000,1978,908,1017,422,371,66,78,359,184,363,434,55,24,55.14,52.34,55.59,59.12,47.93,11.94,50.37,8.69,29.01
2026-06-10,scan,154,62,91,24,35,5,3,66,0,65,0,1,0,93.51,100.0,100.0,100.0,96.1,0.0,100.0,0.0,0.0
2026-06-10,sp500,502,174,327,80,128,2,29,58,18,66,49,8,5,56.29,51.9,51.7,59.6,44.71,7.8,51.8,7.8,32.6
2026-06-11,all,4388,2938,1282,1138,437,561,96,838,676,943,1000,122,45,53.39,50.69,52.16,49.33,42.42,9.57,41.05,8.22,41.17
2026-06-11,nasdaq,3226,2142,937,795,313,441,84,658,626,746,859,73,43,49.21,47.93,49.5,44.59,40.63,9.95,37.04,7.47,45.54
2026-06-11,r2000,1979,1409,527,595,192,269,26,423,157,448,333,82,4,62.04,58.15,59.64,60.55,48.72,10.89,51.26,9.21,28.64
2026-06-11,scan,204,177,26,78,8,52,1,105,0,100,0,11,0,88.73,99.51,100.0,100.0,93.14,0.0,100.0,0.0,0.0
2026-06-11,sp500,502,322,178,163,71,55,8,65,17,81,40,15,7,64.67,58.28,56.89,61.2,47.31,6.6,52.6,8.6,32.2
2026-06-12,all,4389,2422,1781,731,417,168,136,854,680,941,1015,152,55,55.55,52.41,53.38,49.44,43.0,9.51,41.18,8.17,41.14
2026-06-12,nasdaq,3227,1587,1470,509,324,143,124,660,635,719,890,102,54,49.63,48.21,49.87,44.02,40.92,10.01,36.98,6.94,46.07
2026-06-12,r2000,1980,1281,650,413,189,77,31,452,146,456,307,108,2,66.35,60.64,61.86,61.28,49.67,10.62,51.6,9.58,28.21
2026-06-12,scan,223,175,47,26,15,13,2,123,0,123,0,13,0,91.03,99.55,100.0,100.0,96.86,0.0,100.0,0.0,0.0
2026-06-12,sp500,502,394,108,90,27,6,5,70,17,93,36,25,3,71.06,64.87,61.28,62.0,48.3,6.2,53.2,8.8,31.8
2026-06-15,all,4390,2122,2090,824,858,329,178,939,631,939,959,76,46,55.68,53.43,53.64,49.34,43.42,9.46,41.33,7.95,41.26
2026-06-15,nasdaq,3228,1620,1441,598,542,292,132,718,587,735,835,50,43,51.18,49.58,50.56,44.06,41.05,9.94,37.2,6.77,46.09
2026-06-15,r2000,1980,856,1084,365,489,124,82,493,117,438,299,36,5,64.32,60.13,60.75,60.87,50.25,10.62,51.99,8.79,28.61
2026-06-15,scan,224,152,71,51,32,27,4,143,1,128,0,12,0,89.73,100.0,100.0,100.0,93.75,0.0,100.0,0.0,0.0
2026-06-15,sp500,502,262,239,125,126,33,15,86,16,92,32,16,2,70.26,69.06,64.07,62.8,49.1,5.8,53.0,9.8,31.4
2026-06-16,all,4391,1832,2378,749,766,160,209,939,613,925,957,33,56,53.3,52.37,52.74,49.2,43.51,9.36,41.2,8.0,41.44
2026-06-16,nasdaq,3229,1220,1846,497,564,147,177,723,571,734,830,15,55,48.32,48.15,49.09,43.73,40.87,10.01,36.8,6.87,46.32
2026-06-16,r2000,1980,899,1031,404,386,58,83,489,115,425,307,21,4,61.34,59.01,59.68,60.5,50.61,10.72,51.7,8.78,28.8
2026-06-16,scan,221,74,145,24,37,3,8,144,0,131,0,1,0,90.95,99.1,100.0,100.0,95.48,0.0,100.0,0.0,0.0
2026-06-16,sp500,503,273,230,106,76,3,12,85,14,88,29,5,1,68.46,69.26,65.87,64.2,49.3,5.2,54.0,10.2,30.6
2026-06-17,all,4391,1484,2725,647,1196,243,264,891,647,955,932,39,65,46.06,48.35,48.82,48.31,42.67,9.74,40.93,7.37,41.96
2026-06-17,nasdaq,3229,1248,1819,514,721,222,181,697,601,768,791,21,55,44.03,46.15,46.78,43.58,40.19,9.84,36.99,6.54,46.63
2026-06-17,r2000,1980,630,1306,321,690,110,143,459,127,450,299,17,9,51.32,54.02,54.49,58.83,49.08,11.66,50.86,7.95,29.53
2026-06-17,scan,205,88,117,35,46,10,3,130,0,127,0,5,0,84.88,100.0,100.0,100.0,97.56,0.0,100.0,0.0,0.0
2026-06-17,sp500,503,73,429,51,222,5,36,74,17,77,39,9,16,51.9,57.88,55.09,61.6,48.9,6.4,53.0,8.6,32.0
2026-06-18,all,4391,2653,1585,1941,966,502,167,901,656,918,1020,90,80,50.93,51.26,51.41,49.5,42.67,8.95,41.43,8.07,41.55
2026-06-18,nasdaq,3229,1887,1201,1284,606,404,136,703,612,731,852,60,68,48.13,48.84,49.14,44.86,40.48,8.95,37.68,7.13,46.24
2026-06-18,r2000,1980,1474,475,1213,401,292,56,483,120,454,329,57,8,61.0,59.68,59.79,61.18,49.39,10.04,51.96,9.2,28.8
2026-06-18,scan,209,179,28,152,26,51,2,133,0,111,0,3,0,86.12,98.56,100.0,100.0,93.78,0.0,100.0,0.0,0.0
2026-06-18,sp500,503,265,237,262,235,35,14,75,19,73,56,7,13,51.5,56.89,56.29,61.4,47.5,6.6,52.8,8.6,32.0
2026-06-22,all,4394,1822,2428,904,922,125,141,972,618,861,1097,74,109,48.0,50.63,49.37,49.06,42.28,9.07,41.3,7.78,41.85
2026-06-22,nasdaq,3232,1336,1765,619,619,114,126,760,571,682,924,54,87,45.65,48.11,47.03,44.46,39.94,9.05,37.54,6.9,46.52
2026-06-22,r2000,1983,845,1107,469,459,38,35,522,113,418,360,35,17,56.95,59.07,57.49,60.87,49.69,9.78,52.01,8.89,29.33
2026-06-22,scan,219,132,85,70,32,4,1,141,0,122,0,11,0,85.84,99.09,100.0,100.0,96.35,0.0,100.0,0.0,0.0
2026-06-22,sp500,503,266,236,166,137,4,3,83,14,80,52,14,24,52.3,58.28,55.69,60.4,47.7,8.2,51.8,8.6,31.4
2026-06-23,all,4395,2246,1964,946,638,176,214,975,616,918,1072,77,85,49.44,51.36,50.66,49.69,42.58,8.61,41.38,8.32,41.69
2026-06-23,nasdaq,3233,1563,1503,644,448,145,178,767,574,711,916,57,80,46.36,48.45,47.69,45.29,39.85,8.51,37.71,7.56,46.22
2026-06-23,r2000,1983,1186,761,549,272,84,77,537,104,481,333,57,12,60.14,61.16,59.79,62.01,50.82,9.09,52.22,9.82,28.88
2026-06-23,scan,232,101,130,39,54,4,26,157,0,137,0,5,0,83.62,99.14,100.0,100.0,98.28,0.0,100.0,0.0,0.0
2026-06-23,sp500,503,282,220,132,122,6,31,73,17,84,52,5,3,54.29,58.68,59.88,61.8,48.9,7.0,52.2,9.6,31.2
2026-06-24,all,4395,2254,1967,1169,728,329,293,1083,589,882,1134,162,99,50.95,51.92,51.76,50.17,43.02,8.58,41.12,9.06,41.24
2026-06-24,nasdaq,3233,1527,1551,762,507,216,248,827,551,675,965,120,89,46.66,48.2,48.07,45.33,40.04,8.67,37.39,7.91,46.03
2026-06-24,r2000,1983,1230,714,707,326,190,123,608,95,470,354,119,22,63.78,62.68,61.77,62.85,51.63,9.14,51.7,11.17,27.99
2026-06-24,scan,213,123,90,62,34,17,8,151,0,117,0,9,0,87.79,99.53,100.0,100.0,98.59,0.0,100.0,0.0,0.0
2026-06-24,sp500,503,319,181,181,94,37,7,90,15,76,50,15,2,59.76,63.27,63.67,63.6,50.1,6.2,52.8,10.8,30.2
2026-06-25,all,4395,1980,2235,831,685,185,226,978,660,808,1184,172,153,49.87,50.63,50.63,49.77,43.37,8.96,40.42,9.37,41.25
2026-06-25,nasdaq,3233,1291,1779,545,503,149,189,748,615,611,1029,102,137,45.17,46.14,46.32,44.56,40.11,9.1,36.68,7.84,46.37
2026-06-25,r2000,1983,1049,891,444,336,84,89,536,117,439,354,110,29,63.18,62.58,61.37,62.74,52.75,9.13,50.94,11.85,28.08
2026-06-25,scan,236,172,63,65,23,28,3,142,0,97,1,9,0,88.14,99.15,100.0,100.0,96.61,0.0,100.0,0.0,0.0
2026-06-25,sp500,503,303,200,138,86,20,14,87,18,76,51,34,11,60.76,62.67,63.47,62.8,51.5,7.2,52.0,10.8,30.0
2026-06-26,all,4396,2970,1275,2223,769,780,208,1088,586,960,1049,272,69,56.04,55.55,54.64,51.8,44.39,7.41,41.61,10.21,40.77
2026-06-26,nasdaq,3234,2110,988,1455,527,590,175,828,549,716,931,167,68,50.85,50.56,50.13,46.33,40.44,7.65,37.77,8.54,46.04
2026-06-26,r2000,1983,1568,389,1430,317,503,48,620,84,543,260,212,3,72.18,69.36,67.53,65.61,54.94,7.1,52.66,13.0,27.24
2026-06-26,scan,211,141,69,136,64,34,14,127,0,102,1,11,0,91.0,100.0,100.0,100.0,95.26,0.0,100.0,0.0,0.0
2026-06-26,sp500,503,322,179,301,163,44,38,82,17,86,41,32,2,62.75,66.27,64.07,65.0,54.29,6.0,52.8,12.2,29.0
2026-06-29,all,4398,2285,1959,1029,843,190,65,1059,613,1017,1018,195,48,58.85,57.27,55.84,52.35,46.0,7.34,41.54,10.85,40.27
2026-06-29,nasdaq,3236,1770,1325,753,517,183,58,812,569,773,901,118,41,54.74,53.0,51.94,47.45,42.07,7.28,38.0,9.43,45.29
2026-06-29,r2000,1985,1015,945,564,537,35,13,595,96,550,249,133,6,72.23,70.41,67.92,66.16,56.87,7.36,52.35,13.88,26.41
2026-06-29,scan,224,135,89,70,43,6,1,123,0,96,1,13,0,93.75,99.11,100.0,100.0,95.98,0.0,100.0,0.0,0.0
2026-06-29,sp500,503,231,270,100,106,7,5,85,18,92,46,30,8,65.14,66.67,64.67,63.2,54.89,6.8,52.0,11.2,30.0
2026-06-30,all,4398,2144,2086,895,749,293,132,1123,569,1107,969,143,49,60.06,57.73,56.37,52.78,47.65,7.07,41.77,11.06,40.1
2026-06-30,nasdaq,3236,1626,1461,653,476,264,107,866,526,850,860,100,41,56.73,54.0,52.83,48.48,43.41,6.65,38.47,10.01,44.86
2026-06-30,r2000,1985,990,942,473,384,114,52,615,87,624,233,92,6,72.79,70.36,68.23,66.22,58.91,7.04,52.74,13.62,26.6
2026-06-30,scan,239,141,95,64,41,22,4,145,0,111,1,12,0,94.98,99.58,100.0,100.0,97.07,0.0,100.0,0.0,0.0
2026-06-30,sp500,503,213,290,107,139,19,10,99,16,91,44,16,7,62.95,64.27,62.28,61.8,57.68,7.8,51.4,10.4,30.4
2026-07-01,all,4398,2428,1824,949,572,345,190,1282,500,1259,907,225,27,62.46,59.12,57.69,53.51,48.76,6.97,41.86,11.72,39.45
2026-07-01,nasdaq,3236,1800,1306,697,382,274,151,992,456,960,801,159,22,60.18,55.87,54.54,49.1,44.65,6.42,38.62,10.5,44.45
2026-07-01,r2000,1985,1116,833,525,304,150,89,710,72,717,221,175,6,74.41,72.08,69.91,67.0,60.03,7.15,53.21,13.93,25.72
2026-07-01,scan,227,91,135,41,42,11,18,149,0,122,2,3,0,93.83,98.68,100.0,100.0,97.8,0.0,100.0,0.0,0.0
2026-07-01,sp500,503,298,205,118,78,32,12,110,15,112,46,22,2,64.14,63.27,63.67,63.8,59.48,7.6,51.4,12.4,28.6
2026-07-02,all,4401,2029,2204,696,625,197,329,1300,476,1293,920,112,23,60.42,58.48,57.53,53.56,49.61,7.33,41.5,12.11,39.06
2026-07-02,nasdaq,3239,1361,1740,512,485,165,275,1011,433,957,819,47,21,57.41,54.37,53.69,48.51,45.59,6.95,38.03,10.47,44.55
2026-07-02,r2000,1987,904,1031,323,325,81,154,699,64,731,220,61,6,70.98,71.22,69.48,67.0,61.55,7.82,52.58,14.55,25.04
2026-07-02,scan,181,94,85,28,23,8,8,124,0,96,0,4,0,95.58,100.0,100.0,100.0,98.9,0.0,100.0,0.0,0.0
2026-07-02,sp500,503,357,145,106,52,26,22,111,14,138,42,34,0,67.93,67.47,67.27,67.6,59.48,6.6,52.6,15.0,25.8
2026-07-06,all,4401,2198,2047,591,449,213,123,1162,510,1254,938,90,32,61.02,59.14,58.26,53.81,49.86,7.26,41.75,12.08,38.91
2026-07-06,nasdaq,3239,1677,1422,448,300,187,96,903,468,934,821,62,28,59.01,55.42,54.57,49.07,45.81,6.75,38.31,10.73,44.21
2026-07-06,r2000,1987,962,988,276,246,79,59,632,70,711,245,44,8,68.91,70.79,69.34,67.17,61.92,7.77,52.95,14.35,24.93
2026-07-06,scan,212,122,90,26,13,8,3,117,0,106,0,5,0,93.4,99.53,100.0,100.0,97.64,0.0,100.0,0.0,0.0
2026-07-06,sp500,503,220,281,50,63,8,5,97,13,128,40,18,1,67.73,68.06,68.66,67.6,59.88,6.4,53.0,14.6,26.0
2026-07-07,all,4403,1574,2684,512,649,170,396,1064,552,1330,907,68,53,56.39,56.37,55.68,52.73,49.78,7.71,41.43,11.34,39.52
2026-07-07,nasdaq,3241,1084,2027,374,469,147,333,834,506,976,800,41,50,53.94,52.42,51.86,47.88,45.73,7.37,37.68,10.2,44.75
2026-07-07,r2000,1987,707,1250,266,349,86,168,592,83,757,232,31,11,64.66,68.24,66.75,65.51,61.82,8.76,52.14,13.5,25.6
2026-07-07,scan,194,90,104,34,18,10,7,101,0,117,0,4,0,93.81,100.0,100.0,100.0,98.97,0.0,100.0,0.0,0.0
2026-07-07,sp500,503,283,219,63,49,10,25,83,13,143,32,17,0,66.73,67.07,67.66,67.8,59.88,6.0,54.0,13.8,26.2
2026-07-08,all,4403,1319,2922,392,831,154,245,953,587,1134,866,25,59,49.02,53.57,53.31,51.53,48.93,8.04,41.09,10.47,40.4
2026-07-08,nasdaq,3241,1035,2057,290,566,125,185,757,541,875,762,16,54,47.98,50.55,50.45,47.18,45.01,7.57,37.27,9.9,45.26
2026-07-08,r2000,1987,573,1381,202,497,77,120,521,92,628,203,13,12,53.69,64.89,63.7,64.64,60.65,8.71,52.24,12.51,26.54
2026-07-08,scan,185,58,126,20,38,9,8,101,0,111,0,5,0,95.14,98.38,100.0,100.0,98.92,0.0,100.0,0.0,0.0
2026-07-08,sp500,503,112,391,35,85,9,19,71,15,91,37,3,0,57.57,61.28,64.07,64.6,58.88,7.4,53.4,11.2,28.0
2026-07-09,all,4404,2738,1484,532,310,216,77,1005,591,1288,803,51,27,53.35,55.82,55.22,52.7,48.91,7.25,41.84,10.9,40.0
2026-07-09,nasdaq,3242,2013,1066,396,223,190,67,805,541,984,698,39,22,52.48,52.6,52.27,48.53,45.3,6.61,38.28,10.23,44.89
2026-07-09,r2000,1988,1355,594,266,137,92,29,542,95,725,189,21,5,60.18,66.67,65.58,65.8,60.29,8.08,52.82,13.14,25.96
2026-07-09,scan,223,175,47,25,11,13,2,122,0,145,0,4,0,92.83,99.1,100.0,100.0,97.31,0.0,100.0,0.0,0.0
2026-07-09,sp500,503,301,202,58,44,11,2,80,14,103,38,8,1,59.16,64.67,64.87,65.0,59.48,7.2,53.8,11.2,27.8
2026-07-10,all,4404,2095,2125,307,307,111,168,988,581,1105,865,27,38,53.34,56.63,55.93,52.49,48.93,7.49,41.87,10.66,39.98
2026-07-10,nasdaq,3242,1389,1690,233,250,92,153,778,529,840,755,13,35,51.81,52.77,51.95,47.52,45.33,7.17,37.95,9.54,45.35
2026-07-10,r2000,1988,994,954,133,147,40,77,533,98,631,218,16,4,59.19,67.29,66.29,65.33,60.45,8.45,52.55,12.93,26.07
2026-07-10,scan,262,118,142,13,16,3,12,146,0,156,0,6,0,88.93,99.24,100.0,100.0,96.18,0.0,100.0,0.0,0.0
2026-07-10,sp500,503,340,161,29,14,4,2,76,14,93,33,5,1,62.35,67.86,68.26,67.4,59.08,6.8,55.2,12.2,25.8
2026-07-13,all,4405,1692,2552,419,464,168,372,850,629,1013,975,34,83,50.87,53.93,53.53,51.9,48.17,8.01,41.49,10.42,40.08
2026-07-13,nasdaq,3243,1124,1981,300,356,122,333,682,584,748,873,15,74,48.7,49.49,49.19,46.8,44.12,7.76,37.3,9.43,45.51
2026-07-13,r2000,1988,877,1065,240,214,80,150,448,108,582,255,21,19,58.08,65.49,64.89,64.92,59.6,8.96,52.21,12.82,26.0
2026-07-13,scan,223,87,135,10,12,5,8,102,0,120,0,1,0,91.03,99.55,100.0,100.0,97.76,0.0,100.0,0.0,0.0
2026-07-13,sp500,503,275,228,34,36,15,25,62,12,96,33,9,2,62.95,66.27,65.87,67.8,59.88,6.8,56.6,11.2,25.4
2026-07-14,all,4407,2059,2156,437,415,202,160,834,632,963,1007,39,65,49.72,53.24,52.89,51.91,47.98,7.94,41.62,10.3,40.14
2026-07-14,nasdaq,3245,1459,1608,306,292,173,132,668,589,719,900,15,61,47.1,49.07,48.91,46.98,44.03,7.52,37.45,9.46,45.57
2026-07-14,r2000,1988,978,965,224,209,77,57,425,113,550,261,21,7,56.16,64.88,64.11,64.89,59.75,8.86,52.58,12.45,26.11
2026-07-14,scan,226,128,97,19,14,12,3,111,0,131,0,1,0,89.82,99.56,100.0,100.0,98.23,0.0,100.0,0.0,0.0
2026-07-14,sp500,503,204,296,30,50,9,19,62,13,86,41,14,4,57.65,61.68,63.67,66.6,58.88,7.6,56.2,10.4,25.8
2026-07-15,all,4407,2415,1818,570,370,207,176,905,614,928,1023,47,55,51.13,54.13,53.76,52.57,47.8,7.65,42.01,10.6,39.74
2026-07-15,nasdaq,3245,1733,1354,398,250,161,143,713,567,691,908,28,52,48.34,49.94,49.44,47.47,44.0,7.22,37.79,9.65,45.34
2026-07-15,r2000,1988,1232,714,311,174,109,81,468,106,538,272,27,3,60.25,66.9,65.74,65.82,59.75,8.49,53.31,12.66,25.53
2026-07-15,scan,238,151,85,32,15,15,8,116,0,138,0,2,0,85.71,100.0,100.0,100.0,97.9,0.0,100.0,0.0,0.0
2026-07-15,sp500,503,257,246,63,56,8,23,74,10,77,41,11,3,52.49,60.08,62.08,67.0,57.29,7.8,56.4,10.6,25.2
2026-07-16,all,4407,2103,2146,702,468,224,419,801,680,1006,1098,205,85,52.33,54.72,54.29,53.1,48.17,7.82,41.89,11.25,39.05
